task_id,track,tool,difficulty,data_type,evaluator,scoring_type,task_dir,generator,prompt_path,visible_files_count,hidden_files_count,has_oracle,bug_type,question_type,template,mutant_name,expected_error_category,p3_source,backend
p3_timing_000609,p3_timing_report_qa,pt,hard,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000609,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000609/prompt.md,2,0,True,,arrival_time,,,,synthetic,pt
p3_timing_000610,p3_timing_report_qa,pt,hard,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000610,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000610/prompt.md,2,0,True,,slack_of_named_path,,,,synthetic,pt
p3_timing_000611,p3_timing_report_qa,pt,easy,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000611,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000611/prompt.md,2,0,True,,wns,,,,synthetic,pt
p3_timing_000612,p3_timing_report_qa,pt,easy,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000612,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000612/prompt.md,2,0,True,,tns,,,,synthetic,pt
p3_timing_000613,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000613,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000613/prompt.md,2,0,True,,worst_endpoint,,,,synthetic,pt
p3_timing_000614,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000614,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000614/prompt.md,2,0,True,,worst_startpoint,,,,synthetic,pt
p3_timing_000615,p3_timing_report_qa,pt,easy,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000615,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000615/prompt.md,2,0,True,,violating_paths,,,,synthetic,pt
p3_timing_000616,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000616,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000616/prompt.md,2,0,True,,path_group,,,,synthetic,pt
p3_timing_000617,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000617,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000617/prompt.md,2,0,True,,clock_name,,,,synthetic,pt
p3_timing_000618,p3_timing_report_qa,pt,hard,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000618,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000618/prompt.md,2,0,True,,required_time,,,,synthetic,pt
p3_timing_000619,p3_timing_report_qa,pt,hard,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000619,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000619/prompt.md,2,0,True,,arrival_time,,,,synthetic,pt
p3_timing_000620,p3_timing_report_qa,pt,hard,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000620,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000620/prompt.md,2,0,True,,slack_of_named_path,,,,synthetic,pt
p3_timing_000621,p3_timing_report_qa,pt,easy,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000621,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000621/prompt.md,2,0,True,,wns,,,,synthetic,pt
p3_timing_000622,p3_timing_report_qa,pt,easy,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000622,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000622/prompt.md,2,0,True,,tns,,,,synthetic,pt
p3_timing_000623,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000623,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000623/prompt.md,2,0,True,,worst_endpoint,,,,synthetic,pt
p3_timing_000624,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000624,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000624/prompt.md,2,0,True,,worst_startpoint,,,,synthetic,pt
p3_timing_000625,p3_timing_report_qa,pt,easy,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000625,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000625/prompt.md,2,0,True,,violating_paths,,,,synthetic,pt
p3_timing_000626,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000626,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000626/prompt.md,2,0,True,,path_group,,,,synthetic,pt
p3_timing_000627,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000627,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000627/prompt.md,2,0,True,,clock_name,,,,synthetic,pt
p3_timing_000628,p3_timing_report_qa,pt,hard,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000628,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000628/prompt.md,2,0,True,,required_time,,,,synthetic,pt
p3_timing_000629,p3_timing_report_qa,pt,hard,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000629,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000629/prompt.md,2,0,True,,arrival_time,,,,synthetic,pt
p3_timing_000630,p3_timing_report_qa,pt,hard,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000630,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000630/prompt.md,2,0,True,,slack_of_named_path,,,,synthetic,pt
p3_timing_000631,p3_timing_report_qa,pt,easy,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000631,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000631/prompt.md,2,0,True,,wns,,,,synthetic,pt
p3_timing_000632,p3_timing_report_qa,pt,easy,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000632,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000632/prompt.md,2,0,True,,tns,,,,synthetic,pt
p3_timing_000633,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000633,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000633/prompt.md,2,0,True,,worst_endpoint,,,,synthetic,pt
p3_timing_000634,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000634,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000634/prompt.md,2,0,True,,worst_startpoint,,,,synthetic,pt
p3_timing_000635,p3_timing_report_qa,pt,easy,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000635,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000635/prompt.md,2,0,True,,violating_paths,,,,synthetic,pt
p3_timing_000636,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000636,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000636/prompt.md,2,0,True,,path_group,,,,synthetic,pt
p3_timing_000637,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000637,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000637/prompt.md,2,0,True,,clock_name,,,,synthetic,pt
p3_timing_000638,p3_timing_report_qa,pt,hard,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000638,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000638/prompt.md,2,0,True,,required_time,,,,synthetic,pt
p3_timing_000639,p3_timing_report_qa,pt,hard,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000639,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000639/prompt.md,2,0,True,,arrival_time,,,,synthetic,pt
p3_timing_000640,p3_timing_report_qa,pt,hard,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000640,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000640/prompt.md,2,0,True,,slack_of_named_path,,,,synthetic,pt
p3_timing_000641,p3_timing_report_qa,pt,easy,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000641,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000641/prompt.md,2,0,True,,wns,,,,synthetic,pt
p3_timing_000642,p3_timing_report_qa,pt,easy,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000642,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000642/prompt.md,2,0,True,,tns,,,,synthetic,pt
p3_timing_000643,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000643,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000643/prompt.md,2,0,True,,worst_endpoint,,,,synthetic,pt
p3_timing_000644,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000644,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000644/prompt.md,2,0,True,,worst_startpoint,,,,synthetic,pt
p3_timing_000645,p3_timing_report_qa,pt,easy,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000645,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000645/prompt.md,2,0,True,,violating_paths,,,,synthetic,pt
p3_timing_000646,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000646,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000646/prompt.md,2,0,True,,path_group,,,,synthetic,pt
p3_timing_000647,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000647,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000647/prompt.md,2,0,True,,clock_name,,,,synthetic,pt
p3_timing_000648,p3_timing_report_qa,pt,hard,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000648,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000648/prompt.md,2,0,True,,required_time,,,,synthetic,pt
p3_timing_000649,p3_timing_report_qa,pt,hard,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000649,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000649/prompt.md,2,0,True,,arrival_time,,,,synthetic,pt
p3_timing_000650,p3_timing_report_qa,pt,hard,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000650,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000650/prompt.md,2,0,True,,slack_of_named_path,,,,synthetic,pt
p3_timing_000651,p3_timing_report_qa,pt,easy,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000651,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000651/prompt.md,2,0,True,,wns,,,,synthetic,pt
p3_timing_000652,p3_timing_report_qa,pt,easy,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000652,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000652/prompt.md,2,0,True,,tns,,,,synthetic,pt
p3_timing_000653,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000653,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000653/prompt.md,2,0,True,,worst_endpoint,,,,synthetic,pt
p3_timing_000654,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000654,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000654/prompt.md,2,0,True,,worst_startpoint,,,,synthetic,pt
p3_timing_000655,p3_timing_report_qa,pt,easy,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000655,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000655/prompt.md,2,0,True,,violating_paths,,,,synthetic,pt
p3_timing_000656,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000656,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000656/prompt.md,2,0,True,,path_group,,,,synthetic,pt
p3_timing_000657,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000657,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000657/prompt.md,2,0,True,,clock_name,,,,synthetic,pt
p3_timing_000658,p3_timing_report_qa,pt,hard,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000658,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000658/prompt.md,2,0,True,,required_time,,,,synthetic,pt
p3_timing_000659,p3_timing_report_qa,pt,hard,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000659,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000659/prompt.md,2,0,True,,arrival_time,,,,synthetic,pt
p3_timing_000660,p3_timing_report_qa,pt,hard,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000660,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000660/prompt.md,2,0,True,,slack_of_named_path,,,,synthetic,pt
p3_timing_000661,p3_timing_report_qa,pt,easy,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000661,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000661/prompt.md,2,0,True,,wns,,,,synthetic,pt
p3_timing_000662,p3_timing_report_qa,pt,easy,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000662,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000662/prompt.md,2,0,True,,tns,,,,synthetic,pt
p3_timing_000663,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000663,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000663/prompt.md,2,0,True,,worst_endpoint,,,,synthetic,pt
p3_timing_000664,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000664,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000664/prompt.md,2,0,True,,worst_startpoint,,,,synthetic,pt
p3_timing_000665,p3_timing_report_qa,pt,easy,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000665,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000665/prompt.md,2,0,True,,violating_paths,,,,synthetic,pt
p3_timing_000666,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000666,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000666/prompt.md,2,0,True,,path_group,,,,synthetic,pt
p3_timing_000667,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000667,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000667/prompt.md,2,0,True,,clock_name,,,,synthetic,pt
p3_timing_000668,p3_timing_report_qa,pt,hard,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000668,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000668/prompt.md,2,0,True,,required_time,,,,synthetic,pt
p3_timing_000669,p3_timing_report_qa,pt,hard,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000669,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000669/prompt.md,2,0,True,,arrival_time,,,,synthetic,pt
p3_timing_000670,p3_timing_report_qa,pt,hard,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000670,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000670/prompt.md,2,0,True,,slack_of_named_path,,,,synthetic,pt
p3_timing_000671,p3_timing_report_qa,pt,easy,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000671,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000671/prompt.md,2,0,True,,wns,,,,synthetic,pt
p3_timing_000672,p3_timing_report_qa,pt,easy,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000672,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000672/prompt.md,2,0,True,,tns,,,,synthetic,pt
p3_timing_000673,p3_timing_report_qa,pt,medium,template_synthetic,timing_report_qa.TimingReportQAEvaluator,answer_match:1.0,p3_timing_report_qa/generated/p3_timing_000673,p3_timing_report_qa_gen.py,p3_timing_report_qa/generated/p3_timing_000673/prompt.md,2,0,True,,worst_endpoint,,,,synthetic,pt
